Index,Sample Index,Original Filename,Sample Name,Sample ID,Sample Comment,Sample Type,Acquisition Date & Time,Rack Number,Plate Number,Vial Number,Dilution Factor,Injection Volume,Operator Name,Acq. Method Name,IS,Component Name,Component Index,Component Comment,IS Comment,Mass Info,IS Mass Info,IS Name,Component Group Name,Conc. Units,Failed Query,IS Failed Query,Outlier Reasons,Peak Comment,IS Peak Comment,Actual Concentration,IS Actual Concentration,Concentration Ratio,Expected RT,IS Expected RT,Integration Type,IS Integration Type,Area,IS Area,Corrected Area,IS Corrected Area,Area Ratio,Height,IS Height,Corrected Height,IS Corrected Height,Height Ratio,Area / Height,IS Area / Height,Corrected Area/Height,IS Corrected Area/Height,Region Height,IS Region Height,Quality,IS Quality,Retention Time,IS Retention Time,Start Time,IS Start Time,End Time,IS End Time,Total Width,IS Total Width,Width at 50%,IS Width at 50%,Signal / Noise,IS Signal / Noise,Baseline Delta / Height,IS Baseline Delta / Height,Modified,Relative RT,Used,Calculated Concentration,Accuracy,Start Time at 5%,End Time at 5%,Width at 5%,Start Time at 10%,End Time at 10%,Width at 10%,Slope of Baseline,Tailing Factor,Asymmetry Factor,Ion Ratio,Expected Ion Ratio,Points Across Baseline,Points Across Half Height
11,1,D:\User Data\Linda\LINDA_BenNRAex_011120\StandardCurves\NADmetA_0_1.wiff (sample 1),NADmetA_0_1,,,Standard,11/01/2020 22:33,1,1,5,1,5,6500PLUS\User,NADmetabolites_updatedRT.dam,FALSE,NAM_B_0_0,11,,N/A,122.8 / 77.8,N/A,(No IS),,,FALSE,FALSE,Accuracy,,N/A,100,N/A,N/A,1.66,N/A,Baseline,N/A,562178.3675,N/A,562178.3675,N/A,N/A,21710.86357,N/A,21710.86357,N/A,N/A,25.89387408,N/A,25.89387408,N/A,22478,N/A,0,N/A,1.669916364,N/A,1.407233333,N/A,2.653766667,N/A,1.246533333,N/A,0.328650169,N/A,136.1220489,N/A,0.208835544,N/A,FALSE,N/A,TRUE,< 0,N/A,1.47649748,2.653766667,1.177269187,1.48735829,2.653766667,1.166408376,3637.28741,3.328706153,6.027613036,N/A,N/A,39,11
12,1,D:\User Data\Linda\LINDA_BenNRAex_011120\StandardCurves\NADmetA_0_1.wiff (sample 1),NADmetA_0_1,,,Standard,11/01/2020 22:33,1,1,5,1,5,6500PLUS\User,NADmetabolites_updatedRT.dam,FALSE,NAM_C_0_0,12,,N/A,122.8 / 95.9,N/A,(No IS),,,FALSE,FALSE,Accuracy,,N/A,100,N/A,N/A,1.66,N/A,Baseline,N/A,178705.388,N/A,178705.388,N/A,N/A,7183.338855,N/A,7183.338855,N/A,N/A,24.87776111,N/A,24.87776111,N/A,7178,N/A,0.973513371,N/A,1.662123817,N/A,1.357583333,N/A,2.587066667,N/A,1.229483333,N/A,0.30407213,N/A,60.66183279,N/A,0.178050907,N/A,FALSE,N/A,TRUE,< 0,N/A,1.463268499,2.587066667,1.123798167,1.476629914,2.587066667,1.110436753,1040.27437,2.956354795,5.284183717,N/A,N/A,39,11
13,1,D:\User Data\Linda\LINDA_BenNRAex_011120\StandardCurves\NADmetA_0_1.wiff (sample 1),NADmetA_0_1,,,Standard,11/01/2020 22:33,1,1,5,1,5,6500PLUS\User,NADmetabolites_updatedRT.dam,FALSE,MeNAM_0_0,13,,N/A,137.1 / 94.0,N/A,(No IS),,,FALSE,FALSE,Accuracy,,N/A,100,N/A,N/A,8.97,N/A,Baseline,N/A,31264.2365,N/A,31264.2365,N/A,N/A,2162.63301,N/A,2162.63301,N/A,N/A,14.45656121,N/A,14.45656121,N/A,2394,N/A,1,N/A,8.553867274,N/A,8.2495,N/A,8.714,N/A,0.4645,N/A,0.272017797,N/A,3.604768,N/A,0.006011191,N/A,FALSE,N/A,TRUE,21.32927149,21.32927149,8.263724421,8.711522141,0.44779772,8.277276215,8.708856085,0.431579871,27.98708288,1.261101881,1.631737793,N/A,N/A,14,10
14,1,D:\User Data\Linda\LINDA_BenNRAex_011120\StandardCurves\NADmetA_0_1.wiff (sample 1),NADmetA_0_1,,,Standard,11/01/2020 22:33,1,1,5,1,5,6500PLUS\User,NADmetabolites_updatedRT.dam,FALSE,MeNAM_A,14,,N/A,137.1 / 78.0,N/A,(No IS),,,FALSE,FALSE,Accuracy,,N/A,100,N/A,N/A,8.97,N/A,Baseline,N/A,5872.819,N/A,5872.819,N/A,N/A,825.008122,N/A,825.008122,N/A,N/A,7.118498404,N/A,7.118498404,N/A,745,N/A,0.93133297,N/A,9.400533218,N/A,9.280883333,N/A,9.4984,N/A,0.217516667,N/A,0.118880212,N/A,4.094600321,N/A,0.256967167,N/A,FALSE,N/A,TRUE,< 0,N/A,9.292692034,9.4984,0.205707966,9.29600028,9.4984,0.20239972,974.6379588,1.060992413,1.161626831,N/A,N/A,7,5
15,1,D:\User Data\Linda\LINDA_BenNRAex_011120\StandardCurves\NADmetA_0_1.wiff (sample 1),NADmetA_0_1,,,Standard,11/01/2020 22:33,1,1,5,1,5,6500PLUS\User,NADmetabolites_updatedRT.dam,FALSE,MeNAM_B,15,,N/A,137.1 / 92.0,N/A,(No IS),,,FALSE,FALSE,Accuracy,,N/A,100,N/A,N/A,8.97,N/A,Baseline,N/A,5263.8655,N/A,5263.8655,N/A,N/A,1135.403181,N/A,1135.403181,N/A,N/A,4.636120091,N/A,4.636120091,N/A,971,N/A,0.502044137,N/A,9.408056616,N/A,9.353383333,N/A,9.53465,N/A,0.181266667,N/A,0.138213757,N/A,5.506895367,N/A,0.152368782,N/A,FALSE,N/A,TRUE,80.52681023,80.52681023,9.356214148,9.53465,0.178435852,9.357973052,9.45879657,0.100823518,954.3949982,2.669661894,2.18454273,N/A,N/A,6,6
16,1,D:\User Data\Linda\LINDA_BenNRAex_011120\StandardCurves\NADmetA_0_1.wiff (sample 1),NADmetA_0_1,,,Standard,11/01/2020 22:33,1,1,5,1,5,6500PLUS\User,NADmetabolites_updatedRT.dam,FALSE,MeNAM_C,16,,N/A,137.1 / 119.0,N/A,(No IS),,,FALSE,FALSE,Accuracy,,N/A,100,N/A,N/A,8.97,N/A,Baseline,N/A,2601.3,N/A,2601.3,N/A,N/A,473.2,N/A,473.2,N/A,N/A,5.497252747,N/A,5.497252747,N/A,359,N/A,0.509336215,N/A,9.36424331,N/A,9.280883333,N/A,9.462133333,N/A,0.18125,N/A,0.098082484,N/A,4.425200006,N/A,0.310650888,N/A,FALSE,N/A,TRUE,205.4573434,205.4573434,9.292120833,9.462133333,0.1700125,9.295345175,9.462133333,0.166788158,811.0344828,1.387573964,1.873767258,N/A,N/A,6,4
17,1,D:\User Data\Linda\LINDA_BenNRAex_011120\StandardCurves\NADmetA_0_1.wiff (sample 1),NADmetA_0_1,,,Standard,11/01/2020 22:33,1,1,5,1,5,6500PLUS\User,NADmetabolites_updatedRT.dam,FALSE,NA_0_0,17,,N/A,123.8 / 77.8,N/A,(No IS),,,FALSE,FALSE,,,N/A,100,N/A,N/A,2.4,N/A,Baseline,N/A,962954.624,N/A,962954.624,N/A,N/A,31966.18411,N/A,31966.18411,N/A,N/A,30.12416561,N/A,30.12416561,N/A,30424,N/A,1,N/A,2.16615167,N/A,1.653333333,N/A,3.028933333,N/A,1.3756,N/A,0.495826977,N/A,102.8705575,N/A,0.065193893,N/A,FALSE,N/A,TRUE,107.1924647,107.1924647,1.806396859,2.978679873,1.172283014,1.827904057,2.816867703,0.988963646,1514.975284,1.688423457,2.036929115,N/A,N/A,46,17
18,1,D:\User Data\Linda\LINDA_BenNRAex_011120\StandardCurves\NADmetA_0_1.wiff (sample 1),NADmetA_0_1,,,Standard,11/01/2020 22:33,1,1,5,1,5,6500PLUS\User,NADmetabolites_updatedRT.dam,FALSE,NA_B_0_0,18,,N/A,123.8 / 79.8,N/A,(No IS),,,FALSE,FALSE,Accuracy,,N/A,100,N/A,N/A,2.4,N/A,Baseline,N/A,1155707.696,N/A,1155707.696,N/A,N/A,36821.37507,N/A,36821.37507,N/A,N/A,31.38686953,N/A,31.38686953,N/A,35131,N/A,1,N/A,2.161779308,N/A,1.720016667,N/A,3.00545,N/A,1.285433333,N/A,0.561502038,N/A,79.70590224,N/A,0.063387095,N/A,FALSE,N/A,TRUE,< 0,N/A,1.806191077,2.991730234,1.185539156,1.829625564,2.822532543,0.992906979,1815.730104,1.887747561,2.417048631,N/A,N/A,43,19
19,1,D:\User Data\Linda\LINDA_BenNRAex_011120\StandardCurves\NADmetA_0_1.wiff (sample 1),NADmetA_0_1,,,Standard,11/01/2020 22:33,1,1,5,1,5,6500PLUS\User,NADmetabolites_updatedRT.dam,FALSE,NA_C_0_0,19,,N/A,123.8 / 95.9,N/A,(No IS),,,FALSE,FALSE,Accuracy,,N/A,100,N/A,N/A,2.4,N/A,Baseline,N/A,19889.732,N/A,19889.732,N/A,N/A,925.6495827,N/A,925.6495827,N/A,N/A,21.48732347,N/A,21.48732347,N/A,733,N/A,1,N/A,2.141055951,N/A,1.95345,N/A,2.620416667,N/A,0.666966667,N/A,0.565063221,N/A,6.626530929,N/A,0.180413845,N/A,FALSE,N/A,TRUE,< 0,N/A,1.956579076,2.620416667,0.663837591,1.958231668,2.620416667,0.662184999,250.3873257,1.258916881,1.527407593,N/A,N/A,21,19
20,1,D:\User Data\Linda\LINDA_BenNRAex_011120\StandardCurves\NADmetA_0_1.wiff (sample 1),NADmetA_0_1,,,Standard,11/01/2020 22:33,1,1,5,1,5,6500PLUS\User,NADmetabolites_updatedRT.dam,FALSE,NAD_0_0,20,,N/A,664.0 / 428.1,N/A,(No IS),,,FALSE,FALSE,Accuracy,,N/A,100,N/A,N/A,11.7,N/A,Baseline,N/A,427327.925,N/A,427327.925,N/A,N/A,8992.076616,N/A,8992.076616,N/A,N/A,47.52271841,N/A,47.52271841,N/A,7274,N/A,1,N/A,11.45551826,N/A,10.74728333,N/A,12.20171667,N/A,1.454433333,N/A,0.935479187,N/A,24.38152924,N/A,0.089856886,N/A,FALSE,N/A,TRUE,321.7083279,321.7083279,10.79031387,12.19266301,1.40234914,10.80237896,12.16665758,1.36427862,555.5428231,0.793316007,0.564920689,N/A,N/A,35,23
21,1,D:\User Data\Linda\LINDA_BenNRAex_011120\StandardCurves\NADmetA_0_1.wiff (sample 1),NADmetA_0_1,,,Standard,11/01/2020 22:33,1,1,5,1,5,6500PLUS\User,NADmetabolites_updatedRT.dam,FALSE,NADH_A,21,,N/A,666.0 / 514.0,N/A,(No IS),,,FALSE,FALSE,Accuracy,,N/A,100,N/A,N/A,9.2,N/A,Baseline,N/A,445.7785,N/A,445.7785,N/A,N/A,100,N/A,100,N/A,N/A,4.457785,N/A,4.457785,N/A,100,N/A,0.340086567,N/A,9.13749086,N/A,9.072033333,N/A,9.25105,N/A,0.179016667,N/A,0.113190476,N/A,3.448567633,N/A,0,N/A,FALSE,N/A,TRUE,534.7192295,534.7192295,9.076064865,9.248066667,0.172001802,9.080096396,9.245083333,0.164986937,0,1.545339021,2.196165694,N/A,N/A,7,5
22,1,D:\User Data\Linda\LINDA_BenNRAex_011120\StandardCurves\NADmetA_0_1.wiff (sample 1),NADmetA_0_1,,,Standard,11/01/2020 22:33,1,1,5,1,5,6500PLUS\User,NADmetabolites_updatedRT.dam,FALSE,NADH_B,22,,N/A,666.0 / 649.0,N/A,(No IS),,,FALSE,FALSE,Accuracy,,N/A,100,N/A,N/A,9.2,N/A,Baseline,N/A,9844.791,N/A,9844.791,N/A,N/A,773.9523762,N/A,773.9523762,N/A,N/A,12.72015088,N/A,12.72015088,N/A,760,N/A,0.856035137,N/A,9.119097264,N/A,8.893033333,N/A,9.389633333,N/A,0.4966,N/A,0.352359809,N/A,6.640263117,N/A,0.096905187,N/A,FALSE,N/A,TRUE,39.07855878,39.07855878,8.902442193,9.389633333,0.48719114,8.907313412,9.378484904,0.471171491,151.0269835,1.062462673,1.099664252,N/A,N/A,17,14
23,1,D:\User Data\Linda\LINDA_BenNRAex_011120\StandardCurves\NADmetA_0_1.wiff (sample 1),NADmetA_0_1,,,Standard,11/01/2020 22:33,1,1,5,1,5,6500PLUS\User,NADmetabolites_updatedRT.dam,FALSE,NADP+_A,23,,N/A,744.0 / 136.0,N/A,(No IS),,,FALSE,FALSE,Accuracy,,N/A,100,N/A,N/A,12.09,N/A,Baseline,N/A,960.9195,N/A,960.9195,N/A,N/A,113.0715424,N/A,113.0715424,N/A,N/A,8.498331937,N/A,8.498331937,N/A,232,N/A,0.322792161,N/A,12.15244784,N/A,12.05788333,N/A,12.43435,N/A,0.376466667,N/A,0.316542755,N/A,4.420437743,N/A,0.20341104,N/A,FALSE,N/A,TRUE,1157.610845,1157.610845,12.06142959,12.33469259,0.273263004,12.06376575,12.32908818,0.265322426,61.0943864,3.078181888,5.309551535,N/A,N/A,9,9
24,1,D:\User Data\Linda\LINDA_BenNRAex_011120\StandardCurves\NADmetA_0_1.wiff (sample 1),NADmetA_0_1,,,Standard,11/01/2020 22:33,1,1,5,1,5,6500PLUS\User,NADmetabolites_updatedRT.dam,FALSE,NADP+_B,24,,N/A,744.0 / 508.0,N/A,(No IS),,,FALSE,FALSE,Accuracy,,N/A,100,N/A,N/A,12.09,N/A,Baseline,N/A,2978.5775,N/A,2978.5775,N/A,N/A,413.7153155,N/A,413.7153155,N/A,N/A,7.19958239,N/A,7.19958239,N/A,533,N/A,0.289146503,N/A,12.45406641,N/A,12.38878333,N/A,12.70785,N/A,0.319066667,N/A,0.113188093,N/A,5.417057157,N/A,0.055593784,N/A,FALSE,N/A,TRUE,1137.466194,1137.466194,12.39140265,12.70592738,0.314524737,12.39366303,12.66494558,0.27128255,72.08524864,3.661747582,5.667554075,N/A,N/A,8,4
25,1,D:\User Data\Linda\LINDA_BenNRAex_011120\StandardCurves\NADmetA_0_1.wiff (sample 1),NADmetA_0_1,,,Standard,11/01/2020 22:33,1,1,5,1,5,6500PLUS\User,NADmetabolites_updatedRT.dam,FALSE,NADPH,25,,N/A,746.0 / 729.0,N/A,(No IS),,,FALSE,FALSE,Accuracy,,N/A,100,N/A,N/A,11.97,N/A,Baseline,N/A,20589.662,N/A,20589.662,N/A,N/A,854.9491707,N/A,854.9491707,N/A,N/A,24.08290774,N/A,24.08290774,N/A,819,N/A,1,N/A,12.24916362,N/A,11.8661,N/A,12.78158333,N/A,0.915483333,N/A,0.569849203,N/A,6.573019705,N/A,0.079536892,N/A,FALSE,N/A,TRUE,5222.822604,5222.822604,11.87536764,12.78066569,0.905298046,11.88066413,12.77489557,0.894231434,74.27770395,1.072037743,1.144769736,N/A,N/A,21,14
26,1,D:\User Data\Linda\LINDA_BenNRAex_011120\StandardCurves\NADmetA_0_1.wiff (sample 1),NADmetA_0_1,,,Standard,11/01/2020 22:33,1,1,5,1,5,6500PLUS\User,NADmetabolites_updatedRT.dam,FALSE,Me2Py,26,,N/A,153.1 / 108.1,N/A,(No IS),,,FALSE,FALSE,,,N/A,100,N/A,N/A,1.85,N/A,Baseline,N/A,2489848.141,N/A,2489848.141,N/A,N/A,90021.2927,N/A,90021.2927,N/A,N/A,27.65843575,N/A,27.65843575,N/A,89765,N/A,1,N/A,1.875222389,N/A,1.380783333,N/A,2.679566667,N/A,1.298783333,N/A,0.451842741,N/A,231.1584055,N/A,0.006920585,N/A,FALSE,N/A,TRUE,105.5202751,105.5202751,1.58813856,2.420701805,0.832563245,1.597344886,2.288991284,0.691646398,479.6797002,1.795002536,2.105660148,N/A,N/A,41,15
27,1,D:\User Data\Linda\LINDA_BenNRAex_011120\StandardCurves\NADmetA_0_1.wiff (sample 1),NADmetA_0_1,,,Standard,11/01/2020 22:33,1,1,5,1,5,6500PLUS\User,NADmetabolites_updatedRT.dam,FALSE,Me4Py,27,,N/A,153.1 / 136.0,N/A,(No IS),,,FALSE,FALSE,Accuracy,,N/A,100,N/A,N/A,1.95,N/A,Baseline,N/A,346988.2435,N/A,346988.2435,N/A,N/A,13128.07431,N/A,13128.07431,N/A,N/A,26.43100849,N/A,26.43100849,N/A,13114,N/A,0.985574159,N/A,1.857047742,N/A,1.380783333,N/A,2.386966667,N/A,1.006183333,N/A,0.446372739,N/A,62.40618552,N/A,0.042656675,N/A,FALSE,N/A,TRUE,< 0,N/A,1.491487162,2.31921394,0.827726778,1.58668474,2.299085031,0.712400292,556.5586126,1.40183614,2.56143293,N/A,N/A,32,15
28,1,D:\User Data\Linda\LINDA_BenNRAex_011120\StandardCurves\NADmetA_0_1.wiff (sample 1),NADmetA_0_1,,,Standard,11/01/2020 22:33,1,1,5,1,5,6500PLUS\User,NADmetabolites_updatedRT.dam,FALSE,ADPr_A,28,,N/A,560.0 / 136.0,N/A,(No IS),,,FALSE,FALSE,Accuracy,,N/A,100,N/A,N/A,10.3,N/A,Baseline,N/A,17105.352,N/A,17105.352,N/A,N/A,1261.271866,N/A,1261.271866,N/A,N/A,13.56198648,N/A,13.56198648,N/A,1210,N/A,1,N/A,10.48610922,N/A,10.22833333,N/A,10.80895,N/A,0.580616667,N/A,0.240166248,N/A,10.20526252,N/A,0.01744271,N/A,FALSE,N/A,TRUE,413.5676243,413.5676243,10.23459405,10.79337482,0.558780764,10.24167079,10.78074845,0.539077657,-37.89074834,1.504882477,2.018703354,N/A,N/A,26,13
