Index,Sample Index,Original Filename,Sample Name,Sample ID,Sample Comment,Sample Type,Acquisition Date & Time,Rack Number,Plate Number,Vial Number,Dilution Factor,Injection Volume,Operator Name,Acq. Method Name,IS,Component Name,Component Index,Component Comment,IS Comment,Mass Info,IS Mass Info,IS Name,Component Group Name,Conc. Units,Failed Query,IS Failed Query,Outlier Reasons,Peak Comment,IS Peak Comment,Actual Concentration,IS Actual Concentration,Concentration Ratio,Expected RT,IS Expected RT,Integration Type,IS Integration Type,Area,IS Area,Corrected Area,IS Corrected Area,Area Ratio,Height,IS Height,Corrected Height,IS Corrected Height,Height Ratio,Area / Height,IS Area / Height,Corrected Area/Height,IS Corrected Area/Height,Region Height,IS Region Height,Quality,IS Quality,Retention Time,IS Retention Time,Start Time,IS Start Time,End Time,IS End Time,Total Width,IS Total Width,Width at 50%,IS Width at 50%,Signal / Noise,IS Signal / Noise,Baseline Delta / Height,IS Baseline Delta / Height,Modified,Relative RT,Used,Calculated Concentration,Accuracy,Start Time at 5%,End Time at 5%,Width at 5%,Start Time at 10%,End Time at 10%,Width at 10%,Slope of Baseline,Tailing Factor,Asymmetry Factor,Ion Ratio,Expected Ion Ratio,Points Across Baseline,Points Across Half Height
11,1,D:\User Data\Linda\LINDA_BenNRAex_011120\StandardCurves\NADmetC_0_1.wiff (sample 1),NADmetC_0_1,,,Standard,11/04/2020 12:14,1,1,5,1,5,6500PLUS\User,NADmetabolites_6500_RT.dam,FALSE,NAM_B_0_0,11,,N/A,122.8 / 77.8,N/A,(No IS),,,FALSE,FALSE,Accuracy,,N/A,0,N/A,N/A,1.66,N/A,Baseline,N/A,1332930.366,N/A,1332930.366,N/A,N/A,65680.98162,N/A,65680.98162,N/A,N/A,20.29400799,N/A,20.29400799,N/A,65904,N/A,0.982371471,N/A,1.67541936,N/A,1.407283333,N/A,2.4871,N/A,1.079816667,N/A,0.331079814,N/A,244.474713,N/A,0.018178778,N/A,FALSE,N/A,TRUE,degenerate,N/A,1.489140496,2.138262324,0.649121828,1.493871921,2.037710778,0.543838856,1105.743259,1.642435751,1.819599098,N/A,N/A,34,12
12,1,D:\User Data\Linda\LINDA_BenNRAex_011120\StandardCurves\NADmetC_0_1.wiff (sample 1),NADmetC_0_1,,,Standard,11/04/2020 12:14,1,1,5,1,5,6500PLUS\User,NADmetabolites_6500_RT.dam,FALSE,NAM_C_0_0,12,,N/A,122.8 / 95.9,N/A,(No IS),,,FALSE,FALSE,Accuracy,,N/A,0,N/A,N/A,1.66,N/A,Baseline,N/A,401120.326,N/A,401120.326,N/A,N/A,18989.74601,N/A,18989.74601,N/A,N/A,21.12299585,N/A,21.12299585,N/A,18751,N/A,1,N/A,1.678179824,N/A,1.407283333,N/A,2.4871,N/A,1.079816667,N/A,0.33814583,N/A,107.0421295,N/A,0.01795706,N/A,FALSE,N/A,TRUE,degenerate,N/A,1.487232274,2.400626021,0.913393747,1.491403714,2.067883246,0.576479532,315.7943478,2.289003999,1.951064712,N/A,N/A,34,12
13,1,D:\User Data\Linda\LINDA_BenNRAex_011120\StandardCurves\NADmetC_0_1.wiff (sample 1),NADmetC_0_1,,,Standard,11/04/2020 12:14,1,1,5,1,5,6500PLUS\User,NADmetabolites_6500_RT.dam,FALSE,MeNAM_0_0,13,,N/A,137.1 / 94.0,N/A,(No IS),,,FALSE,FALSE,Accuracy,,N/A,0,N/A,N/A,8.97,N/A,Baseline,N/A,6485054.428,N/A,6485054.428,N/A,N/A,280930.7122,N/A,280930.7122,N/A,N/A,23.08417751,N/A,23.08417751,N/A,291762,N/A,0.986804475,N/A,9.362380884,N/A,8.98135,N/A,9.968516667,N/A,0.987166667,N/A,0.379588719,N/A,135.5751015,N/A,0.097205463,N/A,FALSE,N/A,TRUE,degenerate,N/A,9.083348899,9.968516667,0.885167768,9.103623986,9.879999618,0.776375632,27663.00861,1.646102421,2.123083225,N/A,N/A,30,13
14,1,D:\User Data\Linda\LINDA_BenNRAex_011120\StandardCurves\NADmetC_0_1.wiff (sample 1),NADmetC_0_1,,,Standard,11/04/2020 12:14,1,1,5,1,5,6500PLUS\User,NADmetabolites_6500_RT.dam,FALSE,MeNAM_A,14,,N/A,137.1 / 78.0,N/A,(No IS),,,FALSE,FALSE,Accuracy,,N/A,0,N/A,N/A,8.97,N/A,Baseline,N/A,1893702.831,N/A,1893702.831,N/A,N/A,81195.93058,N/A,81195.93058,N/A,N/A,23.32263227,N/A,23.32263227,N/A,84553,N/A,0.981370266,N/A,9.361151794,N/A,8.951516667,N/A,9.968516667,N/A,1.017,N/A,0.369945964,N/A,150.9328015,N/A,0.109094137,N/A,FALSE,N/A,TRUE,degenerate,N/A,9.082654443,9.968516667,0.885862224,9.098741209,9.921684007,0.822942798,8709.93117,1.643149792,2.246636997,N/A,N/A,31,13
15,1,D:\User Data\Linda\LINDA_BenNRAex_011120\StandardCurves\NADmetC_0_1.wiff (sample 1),NADmetC_0_1,,,Standard,11/04/2020 12:14,1,1,5,1,5,6500PLUS\User,NADmetabolites_6500_RT.dam,FALSE,MeNAM_B,15,,N/A,137.1 / 92.0,N/A,(No IS),,,FALSE,FALSE,Accuracy,,N/A,0,N/A,N/A,8.97,N/A,Baseline,N/A,2862905.417,N/A,2862905.417,N/A,N/A,122796.4428,N/A,122796.4428,N/A,N/A,23.31423738,N/A,23.31423738,N/A,127397,N/A,0.983991565,N/A,9.353077523,N/A,8.951516667,N/A,9.968516667,N/A,1.017,N/A,0.35352351,N/A,306.176989,N/A,0.096183568,N/A,FALSE,N/A,TRUE,degenerate,N/A,9.076157138,9.968516667,0.892359528,9.095305305,9.89148539,0.796180086,11613.56932,1.616244753,2.099045833,N/A,N/A,31,12
16,1,D:\User Data\Linda\LINDA_BenNRAex_011120\StandardCurves\NADmetC_0_1.wiff (sample 1),NADmetC_0_1,,,Standard,11/04/2020 12:14,1,1,5,1,5,6500PLUS\User,NADmetabolites_6500_RT.dam,FALSE,MeNAM_C,16,,N/A,137.1 / 119.0,N/A,(No IS),,,FALSE,FALSE,Accuracy,,N/A,0,N/A,N/A,8.97,N/A,Baseline,N/A,95257.4295,N/A,95257.4295,N/A,N/A,4143.826816,N/A,4143.826816,N/A,N/A,22.98779214,N/A,22.98779214,N/A,4243,N/A,1,N/A,9.366127555,N/A,9.0112,N/A,9.896,N/A,0.8848,N/A,0.402335388,N/A,28.3289766,N/A,0.153963963,N/A,FALSE,N/A,TRUE,degenerate,N/A,9.073624153,9.896,0.822375847,9.082233078,9.866939246,0.784706168,721.0669078,1.171166879,1.291222686,N/A,N/A,27,14
17,1,D:\User Data\Linda\LINDA_BenNRAex_011120\StandardCurves\NADmetC_0_1.wiff (sample 1),NADmetC_0_1,,,Standard,11/04/2020 12:14,1,1,5,1,5,6500PLUS\User,NADmetabolites_6500_RT.dam,FALSE,NA_0_0,17,,N/A,123.8 / 77.8,N/A,(No IS),,,FALSE,FALSE,Accuracy,,N/A,0,N/A,N/A,2.4,N/A,Baseline,N/A,1018001.452,N/A,1018001.452,N/A,N/A,36586.37058,N/A,36586.37058,N/A,N/A,27.82460887,N/A,27.82460887,N/A,36113,N/A,1,N/A,2.157509923,N/A,1.7201,N/A,2.93395,N/A,1.21385,N/A,0.450051795,N/A,129.5949125,N/A,0.007762453,N/A,FALSE,N/A,TRUE,degenerate,N/A,1.775088905,2.786829019,1.011740115,1.807578165,2.667895449,0.860317285,233.9663056,1.465464142,1.751209033,N/A,N/A,40,16
18,1,D:\User Data\Linda\LINDA_BenNRAex_011120\StandardCurves\NADmetC_0_1.wiff (sample 1),NADmetC_0_1,,,Standard,11/04/2020 12:14,1,1,5,1,5,6500PLUS\User,NADmetabolites_6500_RT.dam,FALSE,NA_B_0_0,18,,N/A,123.8 / 79.8,N/A,(No IS),,,FALSE,FALSE,Accuracy,,N/A,0,N/A,N/A,2.4,N/A,Baseline,N/A,1317221.449,N/A,1317221.449,N/A,N/A,44124.85596,N/A,44124.85596,N/A,N/A,29.85214161,N/A,29.85214161,N/A,42409,N/A,1,N/A,2.148223513,N/A,1.43375,N/A,2.884716667,N/A,1.450966667,N/A,0.449323771,N/A,105.0679651,N/A,0.048000157,N/A,FALSE,N/A,TRUE,degenerate,N/A,1.513424384,2.789581469,1.276157085,1.777316938,2.686336506,0.909019569,1459.716511,1.051444563,1.650462494,N/A,N/A,47,16
19,1,D:\User Data\Linda\LINDA_BenNRAex_011120\StandardCurves\NADmetC_0_1.wiff (sample 1),NADmetC_0_1,,,Standard,11/04/2020 12:14,1,1,5,1,5,6500PLUS\User,NADmetabolites_6500_RT.dam,FALSE,NA_C_0_0,19,,N/A,123.8 / 95.9,N/A,(No IS),,,FALSE,FALSE,Accuracy,,N/A,0,N/A,N/A,2.4,N/A,Baseline,N/A,12206.851,N/A,12206.851,N/A,N/A,750,N/A,750,N/A,N/A,16.27580133,N/A,16.27580133,N/A,851,N/A,0.806357999,N/A,2.111600759,N/A,1.753433333,N/A,2.287,N/A,0.533566667,N/A,0.31869564,N/A,6.031777475,N/A,0,N/A,FALSE,N/A,TRUE,degenerate,N/A,1.762836529,2.284220833,0.521384305,1.772239724,2.281441667,0.509201942,0,0.729317339,0.463040634,N/A,N/A,17,12
20,1,D:\User Data\Linda\LINDA_BenNRAex_011120\StandardCurves\NADmetC_0_1.wiff (sample 1),NADmetC_0_1,,,Standard,11/04/2020 12:14,1,1,5,1,5,6500PLUS\User,NADmetabolites_6500_RT.dam,FALSE,NAD_0_0,20,,N/A,664.0 / 428.1,N/A,(No IS),,,FALSE,FALSE,Accuracy,,N/A,0,N/A,N/A,11.7,N/A,Baseline,N/A,555657.505,N/A,555657.505,N/A,N/A,12361.45124,N/A,12361.45124,N/A,N/A,44.95083094,N/A,44.95083094,N/A,10508,N/A,1,N/A,11.35363502,N/A,10.8386,N/A,12.24833333,N/A,1.409733333,N/A,0.908472189,N/A,28.90912288,N/A,0.022327476,N/A,FALSE,N/A,TRUE,degenerate,N/A,10.85716624,12.22565533,1.368489084,10.87207854,12.19006096,1.317982419,195.7817081,2.353778975,3.778967308,N/A,N/A,33,23
21,1,D:\User Data\Linda\LINDA_BenNRAex_011120\StandardCurves\NADmetC_0_1.wiff (sample 1),NADmetC_0_1,,,Standard,11/04/2020 12:14,1,1,5,1,5,6500PLUS\User,NADmetabolites_6500_RT.dam,FALSE,NADH_A,21,,N/A,666.0 / 514.0,N/A,(No IS),,,FALSE,FALSE,Accuracy,,N/A,0,N/A,N/A,9.2,N/A,Baseline,N/A,158.64,N/A,158.64,N/A,N/A,50,N/A,50,N/A,N/A,3.1728,N/A,3.1728,N/A,162,N/A,0.247816144,N/A,9.352216667,N/A,9.249883333,N/A,9.424716667,N/A,0.174833333,N/A,0.041973684,N/A,8.12647869,N/A,0,N/A,FALSE,N/A,TRUE,degenerate,N/A,9.256098611,9.417164583,0.161065972,9.262313889,9.4096125,0.147298611,0,0.837854924,0.638421134,N/A,N/A,6,3
22,1,D:\User Data\Linda\LINDA_BenNRAex_011120\StandardCurves\NADmetC_0_1.wiff (sample 1),NADmetC_0_1,,,Standard,11/04/2020 12:14,1,1,5,1,5,6500PLUS\User,NADmetabolites_6500_RT.dam,FALSE,NADH_B,22,,N/A,666.0 / 649.0,N/A,(No IS),,,FALSE,FALSE,Accuracy,,N/A,0,N/A,N/A,9.2,N/A,Baseline,N/A,3116.9805,N/A,3116.9805,N/A,N/A,527.6673052,N/A,527.6673052,N/A,N/A,5.907094242,N/A,5.907094242,N/A,524,N/A,0.270360615,N/A,9.558497992,N/A,9.388466667,N/A,9.605983333,N/A,0.217516667,N/A,0.073492889,N/A,3.354027744,N/A,0.094756676,N/A,FALSE,N/A,TRUE,degenerate,N/A,9.388466667,9.603635465,0.215168799,9.390779047,9.601851143,0.211072096,-229.8674431,0.593514524,0.179474938,N/A,N/A,7,4
23,1,D:\User Data\Linda\LINDA_BenNRAex_011120\StandardCurves\NADmetC_0_1.wiff (sample 1),NADmetC_0_1,,,Standard,11/04/2020 12:14,1,1,5,1,5,6500PLUS\User,NADmetabolites_6500_RT.dam,FALSE,NADP+_A,23,,N/A,744.0 / 136.0,N/A,(No IS),,,FALSE,FALSE,Accuracy,,N/A,0,N/A,N/A,12.09,N/A,Baseline,N/A,3911.372,N/A,3911.372,N/A,N/A,440,N/A,440,N/A,N/A,8.889481818,N/A,8.889481818,N/A,556,N/A,0.353056348,N/A,12.37893832,N/A,12.15245,N/A,12.47863333,N/A,0.326183333,N/A,0.190694697,N/A,7.213255109,N/A,0,N/A,FALSE,N/A,TRUE,degenerate,N/A,12.19831522,12.47635417,0.278038949,12.20907759,12.474075,0.264997414,0,0.592240626,0.183169879,N/A,N/A,8,6
24,1,D:\User Data\Linda\LINDA_BenNRAex_011120\StandardCurves\NADmetC_0_1.wiff (sample 1),NADmetC_0_1,,,Standard,11/04/2020 12:14,1,1,5,1,5,6500PLUS\User,NADmetabolites_6500_RT.dam,FALSE,NADP+_B,24,,N/A,744.0 / 508.0,N/A,(No IS),,,FALSE,FALSE,Accuracy,,N/A,0,N/A,N/A,12.09,N/A,Baseline,N/A,5384.381,N/A,5384.381,N/A,N/A,1125.985739,N/A,1125.985739,N/A,N/A,4.781926459,N/A,4.781926459,N/A,1599,N/A,0.14325767,N/A,12.5242,N/A,12.43305,N/A,12.66095,N/A,0.2279,N/A,0.062606376,N/A,5.911458517,N/A,0.288635982,N/A,FALSE,N/A,TRUE,degenerate,N/A,12.43305,12.63347828,0.200428275,12.43305,12.62732406,0.194274057,-1426.064063,1.099441993,1.131366502,N/A,N/A,6,3
25,1,D:\User Data\Linda\LINDA_BenNRAex_011120\StandardCurves\NADmetC_0_1.wiff (sample 1),NADmetC_0_1,,,Standard,11/04/2020 12:14,1,1,5,1,5,6500PLUS\User,NADmetabolites_6500_RT.dam,FALSE,NADPH,25,,N/A,746.0 / 729.0,N/A,(No IS),,,FALSE,FALSE,Accuracy,,N/A,0,N/A,N/A,11.97,N/A,Baseline,N/A,17571.969,N/A,17571.969,N/A,N/A,915.0960919,N/A,915.0960919,N/A,N/A,19.20232111,N/A,19.20232111,N/A,841,N/A,0.914466596,N/A,11.9839874,N/A,11.72093333,N/A,12.34186667,N/A,0.620933333,N/A,0.3839327,N/A,5.96315016,N/A,0.024041191,N/A,FALSE,N/A,TRUE,degenerate,N/A,11.76331562,12.33349073,0.570175112,11.81193121,12.32737444,0.515443226,-35.43053468,2.810099756,8.755631733,N/A,N/A,14,10
26,1,D:\User Data\Linda\LINDA_BenNRAex_011120\StandardCurves\NADmetC_0_1.wiff (sample 1),NADmetC_0_1,,,Standard,11/04/2020 12:14,1,1,5,1,5,6500PLUS\User,NADmetabolites_6500_RT.dam,FALSE,Me2Py,26,,N/A,153.1 / 108.1,N/A,(No IS),,,FALSE,FALSE,Accuracy,,N/A,0,N/A,N/A,1.85,N/A,Baseline,N/A,562745.4125,N/A,562745.4125,N/A,N/A,20608.61273,N/A,20608.61273,N/A,N/A,27.30632187,N/A,27.30632187,N/A,20437,N/A,1,N/A,1.957933368,N/A,1.380833333,N/A,2.679666667,N/A,1.298833333,N/A,0.443810358,N/A,95.84215518,N/A,0.003784825,N/A,FALSE,N/A,TRUE,degenerate,N/A,1.649608594,2.447771285,0.798162691,1.688535274,2.31441246,0.625877186,60.05389452,1.682292274,2.156244632,N/A,N/A,41,16
27,1,D:\User Data\Linda\LINDA_BenNRAex_011120\StandardCurves\NADmetC_0_1.wiff (sample 1),NADmetC_0_1,,,Standard,11/04/2020 12:14,1,1,5,1,5,6500PLUS\User,NADmetabolites_6500_RT.dam,FALSE,Me4Py,27,,N/A,153.1 / 136.0,N/A,(No IS),,,FALSE,FALSE,,,N/A,100,N/A,N/A,1.95,N/A,Baseline,N/A,8079608.382,N/A,8079608.382,N/A,N/A,295191.9569,N/A,295191.9569,N/A,N/A,27.37069285,N/A,27.37069285,N/A,294298,N/A,1,N/A,1.963868018,N/A,1.43375,N/A,2.884716667,N/A,1.450966667,N/A,0.445930931,N/A,241.5077667,N/A,0.002435703,N/A,FALSE,N/A,TRUE,112.395452,112.395452,1.670917465,2.394093969,0.723176505,1.690249238,2.330370381,0.640121142,495.5317145,1.450612772,1.783933119,N/A,N/A,47,16
28,1,D:\User Data\Linda\LINDA_BenNRAex_011120\StandardCurves\NADmetC_0_1.wiff (sample 1),NADmetC_0_1,,,Standard,11/04/2020 12:14,1,1,5,1,5,6500PLUS\User,NADmetabolites_6500_RT.dam,FALSE,ADPr_A,28,,N/A,560.0 / 136.0,N/A,(No IS),,,FALSE,FALSE,Accuracy,,N/A,0,N/A,N/A,10.3,N/A,Valley,N/A,643911.2233,N/A,643911.2233,N/A,N/A,30184.65282,N/A,30184.65282,N/A,N/A,21.33240449,N/A,21.33240449,N/A,24713,N/A,1,N/A,9.815700449,N/A,9.497233333,N/A,10.26666667,N/A,0.769433333,N/A,0.327187858,N/A,40.72616168,N/A,0.089134085,N/A,FALSE,N/A,TRUE,degenerate,N/A,9.611075474,10.26666667,0.655591193,9.622943084,10.26666667,0.643723582,3496.705022,2.342660045,4.026855274,N/A,N/A,26,11
